dataset,video,frame,score,g_t
BMC,111,875,0.53799164,1
BMC,111,876,0.49700475,1
BMC,111,877,0.4633905,1
BMC,111,878,0.41743597,1
BMC,111,879,0.38321692,1
BMC,111,880,0.39819905,1
BMC,111,881,0.3982482,1
BMC,111,882,0.41050273,1
BMC,111,883,0.41193533,1
BMC,111,884,0.42013392,1
BMC,111,885,0.4339193,1
BMC,111,886,0.42840156,1
BMC,111,887,0.43801382,1
BMC,111,888,0.45180872,1
BMC,111,889,0.4738701,1
BMC,111,890,0.47529304,1
BMC,111,891,0.47946182,1
BMC,111,892,0.47945926,1
BMC,111,893,0.50162554,1
BMC,111,894,0.48360592,1
BMC,111,895,0.50159967,1
BMC,111,896,0.51269746,1
BMC,111,897,0.5632017,1
BMC,111,898,0.57168555,1
BMC,111,899,0.58987534,1
BMC,111,900,0.60662603,1
BMC,111,901,0.6109955,1
BMC,111,902,0.6350893,1
BMC,111,903,0.6582144,1
BMC,111,904,0.6638789,1
BMC,111,905,0.66559434,1
BMC,111,906,0.66926795,1
BMC,111,907,0.67304176,1
BMC,111,908,0.72384936,1
BMC,111,909,0.77718824,1
BMC,111,910,0.78338265,1
BMC,111,911,0.7816493,1
BMC,111,912,0.7802709,1
BMC,111,913,0.77949154,1
BMC,111,914,0.77873856,1
BMC,111,915,0.77860034,1
BMC,111,916,0.7662515,1
BMC,111,917,0.77742094,1
BMC,111,918,0.7767541,1
BMC,111,919,0.7765934,1
BMC,111,920,0.76380056,1
BMC,111,921,0.76308376,1
BMC,111,922,0.76258147,1
BMC,111,923,0.7624381,1
BMC,111,924,0.7626142,1
BMC,111,925,0.7627494,1
BMC,111,926,0.76295924,1
BMC,111,927,0.76326174,1
BMC,111,928,0.7634077,1
BMC,111,929,0.76354045,1
BMC,111,930,0.76350427,1
BMC,111,931,0.7635687,1
BMC,111,932,0.7636941,1
BMC,111,933,0.7554747,1
BMC,111,934,0.75557804,1
BMC,111,935,0.7556805,1
BMC,111,936,0.7554878,1
BMC,111,937,0.7553741,1
BMC,111,938,0.75545305,1
BMC,111,939,0.7637409,1
BMC,111,940,0.76368123,1
BMC,111,941,0.76348674,1
BMC,111,942,0.76337916,1
BMC,111,943,0.7632563,1
BMC,111,944,0.76306134,1
BMC,111,945,0.7630401,1
BMC,111,946,0.7629656,1
BMC,111,947,0.7625625,1
BMC,111,948,0.76226604,1
BMC,111,949,0.7623756,1
BMC,111,950,0.7625621,1
BMC,111,951,0.7630093,1
BMC,111,952,0.7634065,1
BMC,111,953,0.7639961,1
BMC,111,954,0.7643964,1
BMC,111,955,0.76486313,1
BMC,111,956,0.76575553,1
BMC,111,957,0.76683354,1
BMC,111,958,0.76777124,1
BMC,111,959,0.7688666,1
BMC,111,960,0.7705673,1
BMC,111,961,0.7718786,1
BMC,111,962,0.7739113,1
BMC,111,963,0.7765865,1
BMC,111,964,0.7314051,1
BMC,111,965,0.6896064,1
BMC,111,966,0.6594028,1
BMC,111,967,0.65745616,1
BMC,111,968,0.64678675,1
BMC,111,969,0.61889315,1
BMC,111,970,0.60772157,1
BMC,111,971,0.6146788,1
BMC,111,972,0.5965252,1
BMC,111,973,0.5826845,1
BMC,111,974,0.5604321,1
BMC,111,975,0.5687588,1
BMC,111,976,0.51956916,1
BMC,111,977,0.52537936,1
BMC,111,978,0.5173417,1
BMC,111,979,0.51319534,1
BMC,111,980,0.50340515,1
BMC,111,981,0.49520105,1
BMC,111,982,0.48977447,1
BMC,111,983,0.4841284,1
BMC,111,984,0.47711602,1
BMC,111,985,0.4802955,1
BMC,111,986,0.47617385,1
BMC,111,987,0.46788263,1
BMC,111,988,0.45811334,1
BMC,111,989,0.43001112,1
BMC,111,990,0.4190012,1
BMC,111,991,0.42780504,1
BMC,111,992,0.41526437,1
BMC,111,993,0.39164883,1
BMC,111,994,0.40275615,1
BMC,111,995,0.40046474,1
BMC,111,996,0.40044966,1
BMC,111,997,0.3891209,1
BMC,111,998,0.38099474,1
BMC,111,999,0.3829572,1
BMC,111,1000,0.3650224,1
BMC,111,1001,0.36364245,1
BMC,111,1002,0.35659385,1
BMC,111,1003,0.35943937,1
BMC,111,1004,0.3419104,1
BMC,111,1005,0.34016752,1
BMC,111,1006,0.3428395,1
BMC,111,1007,0.3401875,1
BMC,111,1008,0.34445792,1
BMC,111,1009,0.32629314,1
BMC,111,1010,0.32945684,1
BMC,111,1011,0.31960684,1
BMC,111,1012,0.3174993,1
BMC,111,1013,0.2995909,1
BMC,111,1014,0.29430127,1
BMC,111,1015,0.29171175,1
BMC,111,1016,0.29564637,1
BMC,111,1017,0.2890883,1
BMC,111,1018,0.29567388,1
BMC,111,1019,0.29302981,1
BMC,111,1020,0.29433754,1
BMC,111,1021,0.2877764,1
BMC,111,1022,0.29174048,1
BMC,111,1023,0.2864428,1
BMC,111,1024,0.28908876,1
BMC,111,1025,0.28777865,1
BMC,111,1026,0.29042575,1
BMC,111,1027,0.2917458,1
BMC,111,1028,0.28382894,1
BMC,111,1029,0.28122815,1
BMC,111,1030,0.27728525,1
BMC,111,1031,0.2825514,1
BMC,111,1032,0.2786794,1
BMC,111,1033,0.2798891,1
BMC,111,1034,0.2825633,1
BMC,111,1035,0.28914228,1
BMC,111,1036,0.2865984,1
BMC,111,1037,0.28648248,1
BMC,111,1038,0.28815135,1
BMC,111,1039,0.30667335,1
BMC,111,1040,0.30017644,1
BMC,111,1041,0.3227429,1
BMC,111,1042,0.31203124,1
BMC,111,1043,0.3080466,1
BMC,111,1044,0.31074044,1
BMC,111,1045,0.32156244,1
BMC,111,1046,0.31747377,1
BMC,111,1047,0.31755483,1
BMC,111,1048,0.3215381,1
BMC,111,1049,0.3295865,1
BMC,111,1050,0.31614098,1
BMC,111,1051,0.30873418,1
BMC,111,1052,0.30033323,1
BMC,111,1053,0.31147942,1
BMC,111,1054,0.29295304,1
BMC,111,1055,0.28411385,1
BMC,111,1056,0.26836225,1
BMC,111,1057,0.26319468,1
BMC,111,1058,0.26157835,1
BMC,111,1059,0.28893408,1
BMC,111,1060,0.3176195,1
BMC,111,1061,0.31331438,1
BMC,111,1062,0.31187254,1
BMC,111,1063,0.30902028,1
BMC,111,1064,0.2958768,1
BMC,111,1065,0.28965604,1
BMC,111,1066,0.28631872,1
BMC,111,1067,0.31138214,1
BMC,111,1068,0.30918032,1
BMC,111,1069,0.32538998,1
BMC,111,1070,0.34281212,1
BMC,111,1071,0.35623416,1
BMC,111,1072,0.35864356,1
BMC,111,1073,0.3684617,1
BMC,111,1074,0.38217366,1
BMC,111,1075,0.37108696,1
BMC,111,1076,0.38592157,1
BMC,111,1077,0.40267166,1
BMC,111,1078,0.3882784,1
BMC,111,1079,0.40808642,1
BMC,111,1080,0.40955573,1
BMC,111,1081,0.40680036,1
BMC,111,1082,0.4341373,1
BMC,111,1083,0.42566785,1
BMC,111,1084,0.4144192,1
BMC,111,1085,0.41698393,1
BMC,111,1086,0.44355083,1
BMC,111,1087,0.42673883,1
BMC,111,1088,0.43635076,1
BMC,111,1089,0.44067562,1
BMC,111,1090,0.44891903,1
BMC,111,1091,0.44461992,1
BMC,111,1092,0.44715226,1
BMC,111,1093,0.4652044,1
BMC,111,1094,0.46650288,1
BMC,111,1095,0.46947035,1
BMC,111,1096,0.4791124,1
BMC,111,1097,0.47051162,1
BMC,111,1098,0.47766793,1
BMC,111,1099,0.50827885,1
BMC,111,1100,0.50001013,1
BMC,111,1101,0.52383167,1
BMC,111,1102,0.520693,1
BMC,111,1103,0.53049195,1
BMC,111,1104,0.53636324,1
BMC,111,1105,0.56019765,1
BMC,111,1106,0.5588071,1
BMC,111,1107,0.5770928,1
BMC,111,1108,0.5755825,1
BMC,111,1109,0.60516125,1
BMC,111,1110,0.602449,1
BMC,111,1111,0.6249543,1
BMC,111,1112,0.6259451,1
BMC,111,1113,0.64737034,1
BMC,111,1114,0.64854306,1
BMC,111,1115,0.64871824,1
BMC,111,1116,0.6600245,1
BMC,111,1117,0.662208,1
BMC,111,1118,0.65954137,1
BMC,111,1119,0.6416543,1
BMC,111,1120,0.6319304,1
BMC,111,1121,0.6082985,1
BMC,111,1122,0.5862704,1
BMC,111,1123,0.5653112,1
BMC,111,1124,0.49816173,1
BMC,111,1125,0.47284707,1
BMC,111,1126,0.4470869,1
BMC,111,1127,0.39643764,1
BMC,111,1128,0.37833804,1
BMC,111,1129,0.34553188,1
BMC,111,1130,0.3463138,1
BMC,111,1131,0.2736761,1
BMC,111,1132,0.27172378,1
BMC,111,1133,0.27171907,1
BMC,111,1134,0.2803227,1
BMC,111,1135,0.27458856,1
BMC,111,1136,0.26024103,1
BMC,111,1137,0.2745859,1
BMC,111,1138,0.2487713,1
BMC,111,1139,0.23872755,1
BMC,111,1140,0.238717,1
BMC,111,1141,0.2171973,1
BMC,111,1142,0.21146864,1
BMC,111,1143,0.19999966,1
BMC,111,1144,0.19999397,1
BMC,111,1145,0.19999637,1
BMC,111,1146,0.19999665,1
BMC,111,1147,0.19999805,1
BMC,111,1148,0.19999702,1
BMC,111,1149,0.19999719,1
BMC,111,1150,0.199995,1
BMC,111,1151,0.19999646,1
BMC,111,1152,0.19998938,1
BMC,111,1153,0.19998375,1
BMC,111,1154,0.1999906,1
BMC,111,1155,0.19999702,1
BMC,111,1156,0.1999966,1
BMC,111,1157,0.1999957,1
BMC,111,1158,0.19999638,1
BMC,111,1159,0.19999683,1
BMC,111,1160,0.25019625,1
BMC,111,1161,0.52336705,1
BMC,111,1162,0.6949264,1
BMC,111,1163,0.7500789,1
BMC,111,1164,0.7669619,1
BMC,111,1165,0.76450646,1
BMC,111,1166,0.76219743,1
BMC,111,1167,0.7609001,1
BMC,111,1168,0.7594442,1
BMC,111,1169,0.75857985,1
BMC,111,1170,0.7577606,1
BMC,111,1171,0.7569817,1
BMC,111,1172,0.7564917,1
BMC,111,1173,0.75668544,1
BMC,111,1174,0.75754344,1
BMC,111,1175,0.7584662,1
BMC,111,1176,0.7593032,1
BMC,111,1177,0.7604396,1
BMC,111,1178,0.7615157,1
BMC,111,1179,0.7627051,1
BMC,111,1180,0.7636292,1
BMC,111,1181,0.7642259,1
BMC,111,1182,0.764571,1
BMC,111,1183,0.7656553,1
BMC,111,1184,0.7662893,1
BMC,111,1185,0.76691943,1
BMC,111,1186,0.7672105,1
BMC,111,1187,0.76813203,1
BMC,111,1188,0.76367414,1
BMC,111,1189,0.7535799,1
BMC,111,1190,0.7451983,1
BMC,111,1191,0.736644,1
BMC,111,1192,0.72814316,1
BMC,111,1193,0.72547096,1
BMC,111,1194,0.7181329,1
BMC,111,1195,0.71548444,1
BMC,111,1196,0.70644784,1
BMC,111,1197,0.7001829,1
BMC,111,1198,0.6958537,1
BMC,111,1199,0.69079447,1
BMC,111,1200,0.6873745,1
BMC,111,1201,0.6811486,1
BMC,111,1202,0.68167543,1
BMC,111,1203,0.67552537,1
BMC,111,1204,0.6713021,1
BMC,111,1205,0.67140615,1
BMC,111,1206,0.6651998,1
BMC,111,1207,0.6615151,1
BMC,111,1208,0.6574521,1
BMC,111,1209,0.65687186,1
BMC,111,1210,0.6144257,1
BMC,111,1211,0.62283343,1
BMC,111,1212,0.61893463,1
BMC,111,1213,0.5922343,1
BMC,111,1214,0.5683274,1
BMC,111,1215,0.5529961,1
BMC,111,1216,0.5251649,1
BMC,111,1217,0.5279415,1
BMC,111,1218,0.51128596,1
BMC,111,1219,0.5085426,1
BMC,111,1220,0.4904932,1
BMC,111,1221,0.48082158,1
BMC,111,1222,0.4711056,1
BMC,111,1223,0.44898194,1
BMC,111,1224,0.44348425,1
BMC,111,1225,0.44205958,1
BMC,111,1226,0.43110177,1
BMC,111,1227,0.4256293,1
BMC,111,1228,0.40778533,1
BMC,111,1229,0.41048962,1
BMC,111,1230,0.39678207,1
BMC,111,1231,0.38859192,1
BMC,111,1232,0.3885848,1
BMC,111,1233,0.3818056,1
BMC,111,1234,0.37499863,1
BMC,111,1235,0.37910563,1
BMC,111,1236,0.36551124,1
BMC,111,1237,0.3614195,1
BMC,111,1238,0.35327592,1
BMC,111,1239,0.35193273,1
BMC,111,1240,0.34515098,1
BMC,111,1241,0.3344461,1
BMC,111,1242,0.3291363,1
BMC,111,1243,0.3384402,1
BMC,111,1244,0.3223437,1
BMC,111,1245,0.32232597,1
BMC,111,1246,0.31697607,1
BMC,111,1247,0.30501398,1
BMC,111,1248,0.3143063,1
BMC,111,1249,0.305011,1
BMC,111,1250,0.30897075,1
BMC,111,1251,0.3024122,1
BMC,111,1252,0.2944921,1
BMC,111,1253,0.2983803,1
BMC,111,1254,0.28785178,1
BMC,111,1255,0.28652602,1
BMC,111,1256,0.28911653,1
BMC,111,1257,0.27994347,1
BMC,111,1258,0.28644148,1
BMC,111,1259,0.27993095,1
BMC,111,1260,0.27997482,1
BMC,111,1261,0.27740544,1
BMC,111,1262,0.27342886,1
BMC,111,1263,0.2813228,1
BMC,111,1264,0.26962194,1
BMC,111,1265,0.27216828,1
BMC,111,1266,0.2669439,1
BMC,111,1267,0.26567775,1
BMC,111,1268,0.25934687,1
BMC,111,1269,0.26058897,1
BMC,111,1270,0.26444027,1
BMC,111,1271,0.25173965,1
BMC,111,1272,0.25545558,1
BMC,111,1273,0.2466121,1
BMC,111,1274,0.2555085,1
BMC,111,1275,0.25299007,1
BMC,111,1276,0.25558653,1
BMC,111,1277,0.24793787,1
BMC,111,1278,0.2479026,1
BMC,111,1279,0.24165578,1
BMC,111,1280,0.24782722,1
BMC,111,1281,0.27559933,1
BMC,111,1282,0.6002222,1
BMC,111,1283,0.71431035,1
BMC,111,1284,0.7768263,1
BMC,111,1285,0.78250337,1
BMC,111,1286,0.78120226,1
BMC,111,1287,0.78048027,1
BMC,111,1288,0.7794905,1
BMC,111,1289,0.7792315,1
BMC,111,1290,0.77814806,1
BMC,111,1291,0.7782109,1
BMC,111,1292,0.7777284,1
BMC,111,1293,0.7767265,1
BMC,111,1294,0.7759363,1
BMC,111,1295,0.77683705,1
BMC,111,1296,0.77677935,1
BMC,111,1297,0.7759413,1
BMC,111,1298,0.77635527,1
BMC,111,1299,0.77705467,1
BMC,111,1300,0.77689785,1
BMC,111,1301,0.7781401,1
BMC,111,1302,0.77819294,1
BMC,111,1303,0.7794819,1
BMC,111,1304,0.78004616,1
BMC,111,1305,0.77990466,1
BMC,111,1306,0.7812854,1
BMC,111,1307,0.76211435,1
BMC,111,1308,0.762812,1
BMC,111,1309,0.76337814,1
BMC,111,1310,0.76402724,1
BMC,111,1311,0.7646526,1
BMC,111,1312,0.76558787,1
BMC,111,1313,0.76632726,1
BMC,111,1314,0.76673657,1
BMC,111,1315,0.767592,1
BMC,111,1316,0.7682541,1
BMC,111,1317,0.7687978,1
BMC,111,1318,0.7796441,1
BMC,111,1319,0.7765651,1
BMC,111,1320,0.7714864,1
BMC,111,1321,0.7615533,1
BMC,111,1322,0.75912917,1
BMC,111,1323,0.7535184,1
BMC,111,1324,0.74506474,1
BMC,111,1325,0.7404992,1
BMC,111,1326,0.7347992,1
BMC,111,1327,0.7314632,1
BMC,111,1328,0.7260356,1
BMC,111,1329,0.72638273,1
BMC,111,1330,0.71993256,1
BMC,111,1331,0.7135967,1
BMC,111,1332,0.7139899,1
BMC,111,1333,0.708005,1
BMC,111,1334,0.7058452,1
BMC,111,1335,0.7028176,1
BMC,111,1336,0.7001862,1
BMC,111,1337,0.69700295,1
BMC,111,1338,0.69352376,1
BMC,111,1339,0.6934232,1
BMC,111,1340,0.69201946,1
BMC,111,1341,0.68885136,1
BMC,111,1342,0.68881726,1
BMC,111,1343,0.68549526,1
BMC,111,1344,0.6799825,1
BMC,111,1345,0.6839724,1
BMC,111,1346,0.68031365,1
BMC,111,1347,0.6807477,1
BMC,111,1348,0.67664194,1
BMC,111,1349,0.6740602,1
BMC,111,1350,0.6744697,1
BMC,111,1351,0.6747545,1
BMC,111,1352,0.67401856,1
BMC,111,1353,0.6728507,1
BMC,111,1354,0.67150646,1
BMC,111,1355,0.67119455,1
BMC,111,1356,0.67023367,1
BMC,111,1357,0.67218864,1
BMC,111,1358,0.67216057,1
BMC,111,1359,0.67161113,1
BMC,111,1360,0.67017436,1
BMC,111,1361,0.6712624,1
BMC,111,1362,0.6710967,1
BMC,111,1363,0.6714351,1
BMC,111,1364,0.66877717,1
BMC,111,1365,0.67227334,1
BMC,111,1366,0.6706292,1
BMC,111,1367,0.6685727,1
BMC,111,1368,0.6704077,1
BMC,111,1369,0.6706925,1
BMC,111,1370,0.6693432,1
BMC,111,1371,0.6694325,1
BMC,111,1372,0.64409184,1
BMC,111,1373,0.6258087,1
BMC,111,1374,0.56703764,1
BMC,111,1375,0.56975317,1
BMC,111,1376,0.5043489,1
BMC,111,1377,0.47677934,1
BMC,111,1378,0.44389573,1
BMC,111,1379,0.42708838,1
BMC,111,1380,0.35463405,1
BMC,111,1381,0.3348795,1
BMC,111,1382,0.3226852,1
BMC,111,1383,0.31031504,1
BMC,111,1384,0.30227035,1
BMC,111,1385,0.311547,1
BMC,111,1386,0.29960945,1
BMC,111,1387,0.29562953,1
BMC,111,1388,0.28385228,1
BMC,111,1389,0.28119057,1
BMC,111,1390,0.28377196,1
BMC,111,1391,0.29567325,1
BMC,111,1392,0.28641856,1
BMC,111,1393,0.29433596,1
BMC,111,1394,0.29692,1
BMC,111,1395,0.29298967,1
BMC,111,1396,0.27856353,1
BMC,111,1397,0.2851075,1
BMC,111,1398,0.28643095,1
BMC,111,1399,0.27861732,1
BMC,111,1400,0.2786182,1
BMC,111,1401,0.28516397,1
BMC,111,1402,0.27861878,1
BMC,111,1403,0.28378332,1
BMC,111,1404,0.27990296,1
BMC,111,1405,0.27866858,1
BMC,111,1406,0.27608258,1
BMC,111,1407,0.27990663,1
BMC,111,1408,0.27083835,1
BMC,111,1409,0.55133057,1
BMC,111,1410,0.7060647,1
BMC,111,1411,0.7630682,1
BMC,111,1412,0.78170943,1
BMC,111,1413,0.7794873,1
BMC,111,1414,0.77783126,1
BMC,111,1415,0.7769898,1
BMC,111,1416,0.77621657,1
BMC,111,1417,0.77578014,1
BMC,111,1418,0.77488893,1
BMC,111,1419,0.77469754,1
BMC,111,1420,0.77425253,1
BMC,111,1421,0.7739774,1
BMC,111,1422,0.77453554,1
BMC,111,1423,0.77472454,1
BMC,111,1424,0.774741,1
BMC,111,1425,0.7760315,1
BMC,111,1426,0.77619755,1
BMC,111,1427,0.77616906,1
BMC,111,1428,0.7773581,1
BMC,111,1429,0.77808917,1
BMC,111,1430,0.7784172,1
BMC,111,1431,0.7793066,1
BMC,111,1432,0.78052187,1
BMC,111,1433,0.7810144,1
BMC,111,1434,0.7820005,1
BMC,111,1435,0.76502985,1
BMC,111,1436,0.7657159,1
BMC,111,1437,0.78057104,1
BMC,111,1438,0.78101194,1
BMC,111,1439,0.78281426,1
BMC,111,1440,0.7826147,1
BMC,111,1441,0.7825265,1
BMC,111,1442,0.7820852,1
BMC,111,1443,0.78214705,1
BMC,111,1444,0.77480036,1
BMC,111,1445,0.7740787,1
BMC,111,1446,0.76442915,1
BMC,111,1447,0.7571693,1
BMC,111,1448,0.7553416,1
BMC,111,1449,0.75031656,1
BMC,111,1450,0.74154127,1
BMC,111,1451,0.7362037,1
BMC,111,1452,0.7395578,1
BMC,111,1453,0.7283486,1
BMC,111,1454,0.7271479,1
BMC,111,1455,0.7207865,1
BMC,111,1456,0.7176796,1
BMC,111,1457,0.7140878,1
BMC,111,1458,0.7118842,1
BMC,111,1459,0.71040404,1
BMC,111,1460,0.7079629,1
BMC,111,1461,0.70714486,1
BMC,111,1462,0.7064659,1
BMC,111,1463,0.705912,1
BMC,111,1464,0.70084757,1
BMC,111,1465,0.69826394,1
BMC,111,1466,0.6980393,1
BMC,111,1467,0.6985106,1
BMC,111,1468,0.6955103,1
BMC,111,1469,0.6945993,1
BMC,111,1470,0.6922732,1
BMC,111,1471,0.6919304,1
BMC,111,1472,0.68986344,1
BMC,111,1473,0.6889239,1
BMC,111,1474,0.6880011,1
BMC,111,1475,0.68762195,1
BMC,111,1476,0.68756324,1
BMC,111,1477,0.6864864,1
BMC,111,1478,0.68762225,1
BMC,111,1479,0.6888658,1
BMC,111,1480,0.68507063,1
BMC,111,1481,0.68534875,1
BMC,111,1482,0.68512183,1
BMC,111,1483,0.68485206,1
BMC,111,1484,0.68583775,1
BMC,111,1485,0.68529564,1
BMC,111,1486,0.6881392,1
BMC,111,1487,0.68768877,1
BMC,111,1488,0.687273,1
BMC,111,1489,0.68497676,1
BMC,111,1490,0.68589276,1
BMC,111,1491,0.68718755,1
BMC,111,1492,0.6875459,1
BMC,111,1493,0.68405867,1
BMC,111,1494,0.6789578,1
BMC,111,1495,0.674196,1
BMC,111,1496,0.66963494,1
BMC,111,1497,0.65952337,1
BMC,111,1498,0.6300358,1
BMC,112,0,0.55,1
BMC,112,1,0.7499707,1
BMC,112,2,0.74998385,1
BMC,112,3,0.74999964,1
BMC,112,4,0.7499862,1
BMC,112,5,0.749978,1
BMC,112,6,0.74999774,1
BMC,112,7,0.74999624,1
BMC,112,8,0.74999774,1
BMC,112,9,0.74999815,1
BMC,112,10,0.7499965,1
BMC,112,11,0.7499953,1
BMC,112,12,0.749998,1
BMC,112,13,0.749979,1
BMC,112,14,0.74999106,1
BMC,112,15,0.78457206,1
BMC,112,16,0.79724073,1
BMC,112,17,0.7777901,1
BMC,112,18,0.6820627,1
BMC,112,19,0.6706246,1
BMC,112,20,0.66576374,1
BMC,112,21,0.662788,1
BMC,112,22,0.6660194,1
BMC,112,23,0.62960744,1
BMC,112,24,0.601804,1
BMC,112,25,0.5670002,1
BMC,112,26,0.4754846,1
BMC,112,27,0.40887588,1
BMC,112,28,0.38904533,1
BMC,112,29,0.34135887,1
BMC,112,30,0.3373975,1
BMC,112,31,0.34951708,1
BMC,112,32,0.3293333,1
BMC,112,33,0.33463433,1
BMC,112,34,0.33196568,1
BMC,112,35,0.32390904,1
BMC,112,36,0.32524285,1
BMC,112,37,0.31861517,1
BMC,112,38,0.31861272,1
BMC,112,39,0.3132036,1
BMC,112,40,0.31053194,1
BMC,112,41,0.31721023,1
BMC,112,42,0.31853545,1
BMC,112,43,0.30254924,1
BMC,112,44,0.29325834,1
BMC,112,45,0.30118755,1
BMC,112,46,0.2999043,1
BMC,112,47,0.3079134,1
BMC,112,48,0.3052471,1
BMC,112,49,0.3012288,1
BMC,112,50,0.28015164,1
BMC,112,51,0.29865927,1
BMC,112,52,0.2947647,1
BMC,112,53,0.27240163,1
BMC,112,54,0.27763635,1
BMC,112,55,0.26595756,1
BMC,112,56,0.2569911,1
BMC,112,57,0.23936224,1
BMC,112,58,0.26598153,1
BMC,112,59,0.26455072,1
BMC,112,60,0.23727724,1
BMC,112,61,0.22437075,1
BMC,112,62,0.21720205,1
BMC,112,63,0.20717195,1
BMC,112,64,0.21434262,1
BMC,112,65,0.21433938,1
BMC,112,66,0.23155747,1
BMC,112,67,0.24015765,1
BMC,112,68,0.23585401,1
BMC,112,69,0.25736132,1
BMC,112,70,0.28032666,1
BMC,112,71,0.23944256,1
BMC,112,72,0.25076327,1
BMC,112,73,0.24809073,1
BMC,112,74,0.2686748,1
BMC,112,75,0.26849917,1
BMC,112,76,0.2750103,1
BMC,112,77,0.2881984,1
BMC,112,78,0.2802806,1
BMC,112,79,0.2788118,1
BMC,112,80,0.2855001,1
BMC,112,81,0.28152984,1
BMC,112,82,0.28150836,1
BMC,112,83,0.27369377,1
BMC,112,84,0.2786406,1
BMC,112,85,0.2814189,1
BMC,112,86,0.27223155,1
BMC,112,87,0.2760363,1
BMC,112,88,0.27478918,1
BMC,112,89,0.26700366,1
BMC,112,90,0.273343,1
BMC,112,91,0.2747438,1
BMC,112,92,0.27468655,1
BMC,112,93,0.26307893,1
BMC,112,94,0.27345428,1
BMC,112,95,0.26956692,1
BMC,112,96,0.273442,1
BMC,112,97,0.27335078,1
BMC,112,98,0.27731916,1
BMC,112,99,0.2773971,1
BMC,112,100,0.27734312,1
BMC,112,101,0.27861837,1
BMC,112,102,0.27995825,1
BMC,112,103,0.28255337,1
BMC,112,104,0.29174462,1
BMC,112,105,0.29706633,1
BMC,112,106,0.30233264,1
BMC,112,107,0.30229977,1
BMC,112,108,0.29044518,1
BMC,112,109,0.3062616,1
BMC,112,110,0.3022777,1
BMC,112,111,0.30898082,1
BMC,112,112,0.30497766,1
BMC,112,113,0.31030706,1
BMC,112,114,0.32098606,1
BMC,112,115,0.32629353,1
BMC,112,116,0.31295836,1
BMC,112,117,0.32225028,1
BMC,112,118,0.32500356,1
BMC,112,119,0.322342,1
BMC,112,120,0.33572447,1
BMC,112,121,0.33846587,1
BMC,112,122,0.34784213,1
BMC,112,123,0.33582252,1
BMC,112,124,0.3600358,1
BMC,112,125,0.3627431,1
BMC,112,126,0.36554325,1
BMC,112,127,0.37365267,1
BMC,112,128,0.38048887,1
BMC,112,129,0.38590184,1
BMC,112,130,0.39274767,1
BMC,112,131,0.39546925,1
BMC,112,132,0.39546537,1
BMC,112,133,0.41737068,1
BMC,112,134,0.4064481,1
BMC,112,135,0.41056222,1
BMC,112,136,0.43662804,1
BMC,112,137,0.4448742,1
BMC,112,138,0.44351754,1
BMC,112,139,0.4669808,1
BMC,112,140,0.4683418,1
BMC,112,141,0.49467137,1
BMC,112,142,0.4808285,1
BMC,112,143,0.49050003,1
BMC,112,144,0.49749964,1
BMC,112,145,0.5085367,1
BMC,112,146,0.52662444,1
BMC,112,147,0.5418908,1
BMC,112,148,0.534952,1
BMC,112,149,0.5544331,1
BMC,112,150,0.57394594,1
BMC,112,151,0.57533383,1
BMC,112,152,0.61168134,1
BMC,112,153,0.6172615,1
BMC,112,154,0.6242833,1
BMC,112,155,0.6368755,1
BMC,112,156,0.6578924,1
BMC,112,157,0.659081,1
BMC,112,158,0.6624833,1
BMC,112,159,0.66591495,1
BMC,112,160,0.6664547,1
BMC,112,161,0.66930217,1
BMC,112,162,0.6727545,1
BMC,112,163,0.67551726,1
BMC,112,164,0.6795396,1
BMC,112,165,0.6826656,1
BMC,112,166,0.688078,1
BMC,112,167,0.6914302,1
BMC,112,168,0.6944231,1
BMC,112,169,0.6992694,1
BMC,112,170,0.703822,1
BMC,112,171,0.7091468,1
BMC,112,172,0.71503484,1
BMC,112,173,0.72056484,1
BMC,112,174,0.72615916,1
BMC,112,175,0.73499584,1
BMC,112,176,0.7413992,1
BMC,112,177,0.75204384,1
BMC,112,178,0.7573323,1
BMC,112,179,0.7649319,1
BMC,112,180,0.7679568,1
BMC,112,181,0.76730376,1
BMC,112,182,0.7668135,1
BMC,112,183,0.7661431,1
BMC,112,184,0.7655174,1
BMC,112,185,0.76474035,1
BMC,112,186,0.7639829,1
BMC,112,187,0.76320744,1
BMC,112,188,0.76259124,1
BMC,112,189,0.7616989,1
BMC,112,190,0.76106834,1
BMC,112,191,0.7602449,1
BMC,112,192,0.759433,1
BMC,112,193,0.7586416,1
BMC,112,194,0.75786877,1
BMC,112,195,0.7568965,1
BMC,112,196,0.75619394,1
BMC,112,197,0.7549887,1
BMC,112,198,0.7542209,1
BMC,112,199,0.7531828,1
BMC,112,200,0.7530601,1
BMC,112,201,0.7532209,1
BMC,112,202,0.7536156,1
BMC,112,203,0.7541689,1
BMC,112,204,0.754954,1
BMC,112,205,0.7558628,1
BMC,112,206,0.7569862,1
BMC,112,207,0.75871164,1
BMC,112,208,0.76070595,1
BMC,112,209,0.76318854,1
BMC,112,210,0.76564693,1
BMC,112,211,0.76182944,1
BMC,112,212,0.70331526,1
BMC,112,213,0.62307847,1
BMC,112,214,0.2782101,1
BMC,112,215,0.1999976,1
BMC,112,216,0.19998199,1
BMC,112,217,0.19998375,1
BMC,112,218,0.19999063,1
BMC,112,219,0.19999695,1
