dataset,video,event_id,onset,duration
LASIESTA,I_OC_02,13,237,2
LASIESTA,I_OC_02,14,240,10
LASIESTA,I_SI_01,0,0,59
LASIESTA,I_SI_01,1,61,159
LASIESTA,I_SI_01,2,221,79
LASIESTA,I_SI_02,0,2,10
LASIESTA,I_SI_02,1,13,10
LASIESTA,I_SI_02,2,24,10
LASIESTA,I_SI_02,3,35,10
LASIESTA,I_SI_02,4,46,10
LASIESTA,I_SI_02,5,57,10
LASIESTA,I_SI_02,6,68,10
LASIESTA,I_SI_02,7,79,10
LASIESTA,I_SI_02,8,90,10
LASIESTA,I_SI_02,9,101,10
LASIESTA,I_SI_02,10,113,10
LASIESTA,I_SI_02,11,124,10
LASIESTA,I_SI_02,12,135,10
LASIESTA,I_SI_02,13,146,10
LASIESTA,I_SI_02,14,157,10
LASIESTA,I_SI_02,15,168,10
LASIESTA,I_SI_02,16,179,10
LASIESTA,I_SI_02,17,190,9
LASIESTA,I_SI_02,18,280,9
LASIESTA,I_SI_02,19,290,10
LASIESTA,I_SM_01,0,2,10
LASIESTA,I_SM_01,1,13,10
LASIESTA,I_SM_01,2,50,6
LASIESTA,I_SM_01,3,57,10
LASIESTA,I_SM_01,4,68,10
LASIESTA,I_SM_01,5,79,10
LASIESTA,I_SM_01,6,90,10
LASIESTA,I_SM_01,7,101,8
LASIESTA,I_SM_01,8,114,1
LASIESTA,I_SM_01,9,161,6
LASIESTA,I_SM_01,10,168,10
LASIESTA,I_SM_01,11,179,10
LASIESTA,I_SM_01,12,190,10
LASIESTA,I_SM_01,13,201,10
LASIESTA,I_SM_01,14,212,10
LASIESTA,I_SM_01,15,224,1
LASIESTA,I_SM_01,16,249,7
LASIESTA,I_SM_01,17,257,10
LASIESTA,I_SM_01,18,268,10
LASIESTA,I_SM_01,19,279,10
LASIESTA,I_SM_01,20,290,10
LASIESTA,I_SM_02,0,2,10
LASIESTA,I_SM_02,1,13,10
LASIESTA,I_SM_02,2,24,8
LASIESTA,I_SM_02,3,42,1
LASIESTA,I_SM_02,4,54,2
LASIESTA,I_SM_02,5,57,10
LASIESTA,I_SM_02,6,68,10
LASIESTA,I_SM_02,7,79,10
LASIESTA,I_SM_02,8,90,10
LASIESTA,I_SM_02,9,101,10
LASIESTA,I_SM_02,10,113,10
LASIESTA,I_SM_02,11,124,10
LASIESTA,I_SM_02,12,135,10
LASIESTA,I_SM_02,13,146,10
LASIESTA,I_SM_02,14,157,10
LASIESTA,I_SM_02,15,168,10
LASIESTA,I_SM_02,16,179,10
LASIESTA,I_SM_02,17,190,10
LASIESTA,I_SM_02,18,201,10
LASIESTA,I_SM_02,19,212,10
LASIESTA,I_SM_02,20,224,1
LASIESTA,I_SM_02,21,249,7
LASIESTA,I_SM_02,22,257,10
LASIESTA,I_SM_02,23,268,10
LASIESTA,I_SM_02,24,279,10
LASIESTA,I_SM_02,25,290,10
LASIESTA,I_SM_03,0,2,10
LASIESTA,I_SM_03,1,13,10
LASIESTA,I_SM_03,2,24,10
LASIESTA,I_SM_03,3,35,4
LASIESTA,I_SM_03,4,53,1
LASIESTA,I_SM_03,5,58,9
LASIESTA,I_SM_03,6,68,10
LASIESTA,I_SM_03,7,79,10
LASIESTA,I_SM_03,8,90,10
LASIESTA,I_SM_03,9,101,10
LASIESTA,I_SM_03,10,113,10
LASIESTA,I_SM_03,11,124,10
LASIESTA,I_SM_03,12,135,10
LASIESTA,I_SM_03,13,146,10
LASIESTA,I_SM_03,14,157,10
LASIESTA,I_SM_03,15,168,10
LASIESTA,I_SM_03,16,179,10
LASIESTA,I_SM_03,17,190,10
LASIESTA,I_SM_03,18,201,10
LASIESTA,I_SM_03,19,212,10
LASIESTA,I_SM_03,20,224,1
LASIESTA,I_SM_03,21,249,7
LASIESTA,I_SM_03,22,257,10
LASIESTA,I_SM_03,23,268,10
LASIESTA,I_SM_03,24,279,10
LASIESTA,I_SM_03,25,290,10
LASIESTA,I_SM_04,0,0,1
LASIESTA,I_SM_04,1,2,33
LASIESTA,I_SM_04,2,36,1
LASIESTA,I_SM_04,3,39,2
LASIESTA,I_SM_04,4,42,2
LASIESTA,I_SM_04,5,45,1
LASIESTA,I_SM_04,6,47,8
LASIESTA,I_SM_04,7,56,2
LASIESTA,I_SM_04,8,59,69
LASIESTA,I_SM_04,9,129,1
LASIESTA,I_SM_04,10,132,4
LASIESTA,I_SM_04,11,137,4
LASIESTA,I_SM_04,12,142,3
LASIESTA,I_SM_04,13,147,73
LASIESTA,I_SM_04,14,221,9
LASIESTA,I_SM_04,15,231,2
LASIESTA,I_SM_04,16,234,28
LASIESTA,I_SM_04,17,263,37
LASIESTA,I_SM_05,0,0,1
LASIESTA,I_SM_05,1,2,31
LASIESTA,I_SM_05,2,34,1
LASIESTA,I_SM_05,3,36,1
LASIESTA,I_SM_05,4,40,2
LASIESTA,I_SM_05,5,47,1
LASIESTA,I_SM_05,6,50,1
LASIESTA,I_SM_05,7,52,1
LASIESTA,I_SM_05,8,54,2
LASIESTA,I_SM_05,9,59,19
LASIESTA,I_SM_05,10,79,39
LASIESTA,I_SM_05,11,120,4
LASIESTA,I_SM_05,12,125,2
LASIESTA,I_SM_05,13,129,1
LASIESTA,I_SM_05,14,131,2
LASIESTA,I_SM_05,15,134,2
LASIESTA,I_SM_05,16,137,2
LASIESTA,I_SM_05,17,140,3
LASIESTA,I_SM_05,18,144,2
LASIESTA,I_SM_05,19,149,2
LASIESTA,I_SM_05,20,153,2
LASIESTA,I_SM_05,21,156,1
LASIESTA,I_SM_05,22,158,1
LASIESTA,I_SM_05,23,161,17
LASIESTA,I_SM_05,24,179,10
LASIESTA,I_SM_05,25,190,10
LASIESTA,I_SM_05,26,201,20
LASIESTA,I_SM_05,27,222,7
LASIESTA,I_SM_05,28,230,2
LASIESTA,I_SM_05,29,233,2
LASIESTA,I_SM_05,30,236,1
LASIESTA,I_SM_05,31,240,7
LASIESTA,I_SM_05,32,248,1
LASIESTA,I_SM_05,33,251,3
LASIESTA,I_SM_05,34,256,12
LASIESTA,I_SM_05,35,270,8
LASIESTA,I_SM_05,36,279,10
LASIESTA,I_SM_05,37,290,10
LASIESTA,I_SM_06,0,2,10
LASIESTA,I_SM_06,1,13,10
LASIESTA,I_SM_06,2,24,9
LASIESTA,I_SM_06,3,39,1
LASIESTA,I_SM_06,4,41,1
LASIESTA,I_SM_06,5,48,1
LASIESTA,I_SM_06,6,50,7
LASIESTA,I_SM_06,7,59,30
LASIESTA,I_SM_06,8,90,21
LASIESTA,I_SM_06,9,112,6
LASIESTA,I_SM_06,10,119,1
LASIESTA,I_SM_06,11,121,3
LASIESTA,I_SM_06,12,125,1
LASIESTA,I_SM_06,13,128,1
LASIESTA,I_SM_06,14,134,3
LASIESTA,I_SM_06,15,138,1
LASIESTA,I_SM_06,16,144,1
LASIESTA,I_SM_06,17,150,3
LASIESTA,I_SM_06,18,154,2
LASIESTA,I_SM_06,19,161,2
LASIESTA,I_SM_06,20,164,14
LASIESTA,I_SM_06,21,179,41
LASIESTA,I_SM_06,22,221,1
LASIESTA,I_SM_06,23,224,1
LASIESTA,I_SM_06,24,230,5
LASIESTA,I_SM_06,25,236,1
LASIESTA,I_SM_06,26,240,1
LASIESTA,I_SM_06,27,242,5
LASIESTA,I_SM_06,28,248,1
LASIESTA,I_SM_06,29,250,1
LASIESTA,I_SM_06,30,257,1
LASIESTA,I_SM_06,31,260,4
LASIESTA,I_SM_06,32,266,23
LASIESTA,I_SM_06,33,290,10
LASIESTA,I_SM_07,0,1,22
LASIESTA,I_SM_07,1,24,10
LASIESTA,I_SM_07,2,37,5
LASIESTA,I_SM_07,3,45,2
LASIESTA,I_SM_07,4,48,1
LASIESTA,I_SM_07,5,50,4
LASIESTA,I_SM_07,6,55,1
LASIESTA,I_SM_07,7,57,21
LASIESTA,I_SM_07,8,79,33
LASIESTA,I_SM_07,9,113,6
LASIESTA,I_SM_07,10,121,1
LASIESTA,I_SM_07,11,125,5
LASIESTA,I_SM_07,12,131,2
LASIESTA,I_SM_07,13,134,1
LASIESTA,I_SM_07,14,137,1
LASIESTA,I_SM_07,15,139,1
LASIESTA,I_SM_07,16,141,2
LASIESTA,I_SM_07,17,144,2
LASIESTA,I_SM_07,18,147,2
LASIESTA,I_SM_07,19,151,2
LASIESTA,I_SM_07,20,159,8
LASIESTA,I_SM_07,21,168,10
LASIESTA,I_SM_07,22,179,21
LASIESTA,I_SM_07,23,201,10
LASIESTA,I_SM_07,24,212,8
LASIESTA,I_SM_07,25,221,2
LASIESTA,I_SM_07,26,224,2
LASIESTA,I_SM_07,27,231,6
LASIESTA,I_SM_07,28,239,3
LASIESTA,I_SM_07,29,243,4
LASIESTA,I_SM_07,30,253,4
LASIESTA,I_SM_07,31,258,1
LASIESTA,I_SM_07,32,262,1
LASIESTA,I_SM_07,33,264,2
LASIESTA,I_SM_07,34,267,4
LASIESTA,I_SM_07,35,272,28
LASIESTA,I_SM_08,0,1,11
LASIESTA,I_SM_08,1,13,10
LASIESTA,I_SM_08,2,24,9
LASIESTA,I_SM_08,3,36,2
LASIESTA,I_SM_08,4,43,1
LASIESTA,I_SM_08,5,48,1
LASIESTA,I_SM_08,6,56,1
LASIESTA,I_SM_08,7,59,8
LASIESTA,I_SM_08,8,68,21
LASIESTA,I_SM_08,9,90,26
LASIESTA,I_SM_08,10,120,2
LASIESTA,I_SM_08,11,123,4
LASIESTA,I_SM_08,12,128,3
LASIESTA,I_SM_08,13,134,1
LASIESTA,I_SM_08,14,136,1
LASIESTA,I_SM_08,15,139,1
LASIESTA,I_SM_08,16,142,1
LASIESTA,I_SM_08,17,144,3
LASIESTA,I_SM_08,18,149,2
LASIESTA,I_SM_08,19,152,1
LASIESTA,I_SM_08,20,157,1
LASIESTA,I_SM_08,21,159,1
LASIESTA,I_SM_08,22,163,37
LASIESTA,I_SM_08,23,201,20
LASIESTA,I_SM_08,24,228,1
LASIESTA,I_SM_08,25,236,1
LASIESTA,I_SM_08,26,238,1
LASIESTA,I_SM_08,27,240,1
LASIESTA,I_SM_08,28,248,1
LASIESTA,I_SM_08,29,251,2
LASIESTA,I_SM_08,30,261,7
LASIESTA,I_SM_08,31,273,27
LASIESTA,I_SM_09,0,0,12
LASIESTA,I_SM_09,1,13,10
LASIESTA,I_SM_09,2,24,8
LASIESTA,I_SM_09,3,34,1
LASIESTA,I_SM_09,4,39,2
LASIESTA,I_SM_09,5,45,2
LASIESTA,I_SM_09,6,49,2
LASIESTA,I_SM_09,7,53,1
LASIESTA,I_SM_09,8,56,1
LASIESTA,I_SM_09,9,59,8
LASIESTA,I_SM_09,10,68,10
LASIESTA,I_SM_09,11,79,33
LASIESTA,I_SM_09,12,113,6
LASIESTA,I_SM_09,13,120,1
LASIESTA,I_SM_09,14,122,1
LASIESTA,I_SM_09,15,125,1
LASIESTA,I_SM_09,16,127,1
LASIESTA,I_SM_09,17,129,1
LASIESTA,I_SM_09,18,131,3
LASIESTA,I_SM_09,19,138,1
LASIESTA,I_SM_09,20,148,2
LASIESTA,I_SM_09,21,153,2
LASIESTA,I_SM_09,22,158,1
LASIESTA,I_SM_09,23,161,6
LASIESTA,I_SM_09,24,168,10
LASIESTA,I_SM_09,25,179,10
LASIESTA,I_SM_09,26,190,10
LASIESTA,I_SM_09,27,201,10
LASIESTA,I_SM_09,28,212,12
LASIESTA,I_SM_09,29,226,1
LASIESTA,I_SM_09,30,228,3
LASIESTA,I_SM_09,31,232,1
LASIESTA,I_SM_09,32,236,1
LASIESTA,I_SM_09,33,238,1
LASIESTA,I_SM_09,34,243,1
LASIESTA,I_SM_09,35,248,2
LASIESTA,I_SM_09,36,251,2
LASIESTA,I_SM_09,37,256,1
LASIESTA,I_SM_09,38,258,1
LASIESTA,I_SM_09,39,260,1
LASIESTA,I_SM_09,40,264,1
LASIESTA,I_SM_09,41,267,4
LASIESTA,I_SM_09,42,272,6
LASIESTA,I_SM_09,43,279,10
LASIESTA,I_SM_09,44,290,10
LASIESTA,I_SM_10,0,2,10
LASIESTA,I_SM_10,1,13,19
LASIESTA,I_SM_10,2,34,2
LASIESTA,I_SM_10,3,40,1
LASIESTA,I_SM_10,4,42,2
LASIESTA,I_SM_10,5,45,1
LASIESTA,I_SM_10,6,47,3
LASIESTA,I_SM_10,7,52,3
LASIESTA,I_SM_10,8,56,1
LASIESTA,I_SM_10,9,59,19
LASIESTA,I_SM_10,10,79,10
LASIESTA,I_SM_10,11,90,10
LASIESTA,I_SM_10,12,101,10
LASIESTA,I_SM_10,13,112,3
LASIESTA,I_SM_10,14,116,2
LASIESTA,I_SM_10,15,121,4
LASIESTA,I_SM_10,16,126,2
LASIESTA,I_SM_10,17,129,2
LASIESTA,I_SM_10,18,133,1
LASIESTA,I_SM_10,19,135,1
LASIESTA,I_SM_10,20,137,1
LASIESTA,I_SM_10,21,142,1
LASIESTA,I_SM_10,22,144,2
LASIESTA,I_SM_10,23,147,1
LASIESTA,I_SM_10,24,151,1
LASIESTA,I_SM_10,25,154,5
LASIESTA,I_SM_10,26,160,18
LASIESTA,I_SM_10,27,179,10
LASIESTA,I_SM_10,28,190,10
LASIESTA,I_SM_10,29,201,10
LASIESTA,I_SM_10,30,212,8
LASIESTA,I_SM_10,31,222,1
LASIESTA,I_SM_10,32,228,1
LASIESTA,I_SM_10,33,230,2
LASIESTA,I_SM_10,34,234,1
LASIESTA,I_SM_10,35,237,2
LASIESTA,I_SM_10,36,241,1
LASIESTA,I_SM_10,37,246,1
LASIESTA,I_SM_10,38,248,2
LASIESTA,I_SM_10,39,251,1
LASIESTA,I_SM_10,40,254,1
LASIESTA,I_SM_10,41,256,1
LASIESTA,I_SM_10,42,258,1
LASIESTA,I_SM_10,43,260,1
LASIESTA,I_SM_10,44,262,1
LASIESTA,I_SM_10,45,264,2
LASIESTA,I_SM_10,46,268,2
LASIESTA,I_SM_10,47,271,29
LASIESTA,I_SM_11,0,1,11
LASIESTA,I_SM_11,1,13,10
LASIESTA,I_SM_11,2,24,9
LASIESTA,I_SM_11,3,40,1
LASIESTA,I_SM_11,4,44,3
LASIESTA,I_SM_11,5,48,1
LASIESTA,I_SM_11,6,50,2
LASIESTA,I_SM_11,7,53,2
LASIESTA,I_SM_11,8,59,8
LASIESTA,I_SM_11,9,68,10
LASIESTA,I_SM_11,10,79,10
LASIESTA,I_SM_11,11,90,10
LASIESTA,I_SM_11,12,101,16
LASIESTA,I_SM_11,13,121,2
LASIESTA,I_SM_11,14,124,2
LASIESTA,I_SM_11,15,127,2
LASIESTA,I_SM_11,16,131,1
LASIESTA,I_SM_11,17,133,1
LASIESTA,I_SM_11,18,139,1
LASIESTA,I_SM_11,19,142,1
LASIESTA,I_SM_11,20,144,4
LASIESTA,I_SM_11,21,157,1
LASIESTA,I_SM_11,22,161,6
LASIESTA,I_SM_11,23,168,21
LASIESTA,I_SM_11,24,190,21
LASIESTA,I_SM_11,25,212,8
LASIESTA,I_SM_11,26,221,2
LASIESTA,I_SM_11,27,224,1
LASIESTA,I_SM_11,28,228,1
LASIESTA,I_SM_11,29,231,2
LASIESTA,I_SM_11,30,240,3
LASIESTA,I_SM_11,31,244,1
LASIESTA,I_SM_11,32,247,2
LASIESTA,I_SM_11,33,254,1
LASIESTA,I_SM_11,34,257,1
LASIESTA,I_SM_11,35,263,3
LASIESTA,I_SM_11,36,268,3
LASIESTA,I_SM_11,37,273,16
LASIESTA,I_SM_11,38,290,10
LASIESTA,I_SM_12,0,2,10
LASIESTA,I_SM_12,1,13,10
LASIESTA,I_SM_12,2,24,9
LASIESTA,I_SM_12,3,34,2
LASIESTA,I_SM_12,4,42,6
LASIESTA,I_SM_12,5,49,1
LASIESTA,I_SM_12,6,51,2
LASIESTA,I_SM_12,7,54,1
LASIESTA,I_SM_12,8,56,1
LASIESTA,I_SM_12,9,58,20
LASIESTA,I_SM_12,10,79,32
LASIESTA,I_SM_12,11,112,4
LASIESTA,I_SM_12,12,117,1
LASIESTA,I_SM_12,13,119,1
LASIESTA,I_SM_12,14,121,2
LASIESTA,I_SM_12,15,125,3
LASIESTA,I_SM_12,16,130,1
LASIESTA,I_SM_12,17,141,1
LASIESTA,I_SM_12,18,143,1
LASIESTA,I_SM_12,19,145,1
LASIESTA,I_SM_12,20,151,8
LASIESTA,I_SM_12,21,162,16
LASIESTA,I_SM_12,22,179,10
LASIESTA,I_SM_12,23,190,10
LASIESTA,I_SM_12,24,201,10
LASIESTA,I_SM_12,25,212,8
LASIESTA,I_SM_12,26,223,1
LASIESTA,I_SM_12,27,228,1
LASIESTA,I_SM_12,28,232,1
LASIESTA,I_SM_12,29,234,2
LASIESTA,I_SM_12,30,237,2
LASIESTA,I_SM_12,31,243,1
LASIESTA,I_SM_12,32,246,2
LASIESTA,I_SM_12,33,249,1
LASIESTA,I_SM_12,34,251,1
LASIESTA,I_SM_12,35,256,1
LASIESTA,I_SM_12,36,258,3
LASIESTA,I_SM_12,37,262,1
LASIESTA,I_SM_12,38,269,1
LASIESTA,I_SM_12,39,273,5
LASIESTA,I_SM_12,40,279,10
LASIESTA,I_SM_12,41,290,10
LASIESTA,O_CL_01,0,0,225
LASIESTA,O_CL_02,0,2,10
LASIESTA,O_CL_02,1,13,10
LASIESTA,O_CL_02,2,24,10
LASIESTA,O_CL_02,3,35,10
LASIESTA,O_CL_02,4,46,10
LASIESTA,O_CL_02,5,57,10
LASIESTA,O_CL_02,6,68,10
LASIESTA,O_CL_02,7,79,1
LASIESTA,O_CL_02,8,82,7
LASIESTA,O_CL_02,9,90,10
LASIESTA,O_CL_02,10,101,10
LASIESTA,O_CL_02,11,113,10
LASIESTA,O_CL_02,12,124,10
LASIESTA,O_CL_02,13,135,10
LASIESTA,O_CL_02,14,146,10
LASIESTA,O_CL_02,15,157,10
LASIESTA,O_CL_02,16,168,10
LASIESTA,O_CL_02,17,179,10
LASIESTA,O_CL_02,18,190,10
LASIESTA,O_CL_02,19,201,10
LASIESTA,O_CL_02,20,212,10
LASIESTA,O_CL_02,21,224,10
LASIESTA,O_CL_02,22,235,10
LASIESTA,O_CL_02,23,246,10
LASIESTA,O_CL_02,24,257,10
LASIESTA,O_CL_02,25,268,10
LASIESTA,O_CL_02,26,279,10
LASIESTA,O_CL_02,27,290,10
LASIESTA,O_CL_02,28,301,10
LASIESTA,O_CL_02,29,312,3
LASIESTA,O_CL_02,30,421,4
LASIESTA,O_MC_01,0,0,425
LASIESTA,O_MC_02,0,0,175
LASIESTA,O_RA_01,0,0,1400
LASIESTA,O_RA_02,0,85,4
LASIESTA,O_RA_02,1,90,10
LASIESTA,O_RA_02,2,101,10
LASIESTA,O_RA_02,3,113,10
LASIESTA,O_RA_02,4,124,10
LASIESTA,O_RA_02,5,135,10
LASIESTA,O_RA_02,6,146,10
LASIESTA,O_RA_02,7,157,10
LASIESTA,O_RA_02,8,168,10
LASIESTA,O_RA_02,9,179,10
LASIESTA,O_RA_02,10,190,10
LASIESTA,O_RA_02,11,201,10
LASIESTA,O_RA_02,12,212,10
LASIESTA,O_RA_02,13,224,3
LASIESTA,O_SM_01,0,1,11
LASIESTA,O_SM_01,1,13,10
LASIESTA,O_SM_01,2,24,10
LASIESTA,O_SM_01,3,35,10
LASIESTA,O_SM_01,4,46,10
LASIESTA,O_SM_01,5,57,10
LASIESTA,O_SM_01,6,68,21
LASIESTA,O_SM_01,7,90,10
LASIESTA,O_SM_01,8,101,10
LASIESTA,O_SM_01,9,113,98
LASIESTA,O_SM_01,10,212,10
LASIESTA,O_SM_01,11,224,21
LASIESTA,O_SM_01,12,246,10
LASIESTA,O_SM_01,13,257,10
LASIESTA,O_SM_01,14,268,10
LASIESTA,O_SM_01,15,279,10
LASIESTA,O_SM_01,16,290,10
LASIESTA,O_SM_01,17,301,10
LASIESTA,O_SM_01,18,312,5
LASIESTA,O_SM_01,19,364,1
LASIESTA,O_SM_01,20,366,3
LASIESTA,O_SM_01,21,374,1
LASIESTA,O_SM_01,22,384,2
LASIESTA,O_SM_01,23,397,6
LASIESTA,O_SM_01,24,404,10
LASIESTA,O_SM_01,25,415,10
LASIESTA,O_SM_02,0,1,11
LASIESTA,O_SM_02,1,13,10
LASIESTA,O_SM_02,2,24,10
LASIESTA,O_SM_02,3,35,10
LASIESTA,O_SM_02,4,46,10
LASIESTA,O_SM_02,5,57,10
LASIESTA,O_SM_02,6,68,21
LASIESTA,O_SM_02,7,90,10
LASIESTA,O_SM_02,8,101,10
LASIESTA,O_SM_02,9,113,98
LASIESTA,O_SM_02,10,212,10
LASIESTA,O_SM_02,11,224,21
LASIESTA,O_SM_02,12,246,10
LASIESTA,O_SM_02,13,257,10
LASIESTA,O_SM_02,14,268,10
LASIESTA,O_SM_02,15,279,10
LASIESTA,O_SM_02,16,290,10
LASIESTA,O_SM_02,17,301,10
LASIESTA,O_SM_02,18,312,5
LASIESTA,O_SM_02,19,364,1
LASIESTA,O_SM_02,20,366,3
LASIESTA,O_SM_02,21,374,1
LASIESTA,O_SM_02,22,384,2
LASIESTA,O_SM_02,23,397,6
LASIESTA,O_SM_02,24,404,10
LASIESTA,O_SM_02,25,415,10
LASIESTA,O_SM_03,0,1,11
LASIESTA,O_SM_03,1,13,10
LASIESTA,O_SM_03,2,24,10
LASIESTA,O_SM_03,3,35,10
LASIESTA,O_SM_03,4,46,10
LASIESTA,O_SM_03,5,57,10
LASIESTA,O_SM_03,6,68,21
LASIESTA,O_SM_03,7,90,10
LASIESTA,O_SM_03,8,101,10
LASIESTA,O_SM_03,9,113,98
LASIESTA,O_SM_03,10,212,10
LASIESTA,O_SM_03,11,224,21
LASIESTA,O_SM_03,12,246,10
LASIESTA,O_SM_03,13,257,10
LASIESTA,O_SM_03,14,268,10
LASIESTA,O_SM_03,15,279,10
LASIESTA,O_SM_03,16,290,10
LASIESTA,O_SM_03,17,301,10
LASIESTA,O_SM_03,18,312,5
LASIESTA,O_SM_03,19,364,1
LASIESTA,O_SM_03,20,366,3
LASIESTA,O_SM_03,21,374,1
LASIESTA,O_SM_03,22,384,2
LASIESTA,O_SM_03,23,397,6
LASIESTA,O_SM_03,24,404,10
LASIESTA,O_SM_03,25,415,10
LASIESTA,O_SM_04,0,13,10
LASIESTA,O_SM_04,1,24,10
LASIESTA,O_SM_04,2,35,10
LASIESTA,O_SM_04,3,46,10
LASIESTA,O_SM_04,4,57,10
LASIESTA,O_SM_04,5,68,10
LASIESTA,O_SM_04,6,79,10
LASIESTA,O_SM_04,7,90,10
LASIESTA,O_SM_04,8,101,10
LASIESTA,O_SM_04,9,113,10
LASIESTA,O_SM_04,10,124,10
LASIESTA,O_SM_04,11,135,10
LASIESTA,O_SM_04,12,146,10
LASIESTA,O_SM_04,13,157,10
LASIESTA,O_SM_04,14,168,10
LASIESTA,O_SM_04,15,179,10
LASIESTA,O_SM_04,16,190,10
LASIESTA,O_SM_04,17,201,10
LASIESTA,O_SM_04,18,212,10
LASIESTA,O_SM_04,19,224,10
LASIESTA,O_SM_04,20,235,10
LASIESTA,O_SM_04,21,246,10
LASIESTA,O_SM_04,22,257,10
LASIESTA,O_SM_04,23,268,10
LASIESTA,O_SM_04,24,279,10
LASIESTA,O_SM_04,25,290,10
LASIESTA,O_SM_04,26,301,10
LASIESTA,O_SM_04,27,312,3
LASIESTA,O_SM_05,0,14,9
LASIESTA,O_SM_05,1,24,10
LASIESTA,O_SM_05,2,35,10
LASIESTA,O_SM_05,3,46,10
LASIESTA,O_SM_05,4,57,10
LASIESTA,O_SM_05,5,68,10
LASIESTA,O_SM_05,6,79,10
LASIESTA,O_SM_05,7,90,10
LASIESTA,O_SM_05,8,101,10
LASIESTA,O_SM_05,9,113,10
LASIESTA,O_SM_05,10,124,10
LASIESTA,O_SM_05,11,135,10
LASIESTA,O_SM_05,12,146,10
LASIESTA,O_SM_05,13,157,10
LASIESTA,O_SM_05,14,168,10
LASIESTA,O_SM_05,15,179,10
LASIESTA,O_SM_05,16,190,10
LASIESTA,O_SM_05,17,201,10
LASIESTA,O_SM_05,18,212,10
LASIESTA,O_SM_05,19,224,10
LASIESTA,O_SM_05,20,235,10
LASIESTA,O_SM_05,21,246,10
LASIESTA,O_SM_05,22,257,10
LASIESTA,O_SM_05,23,268,10
LASIESTA,O_SM_05,24,279,10
LASIESTA,O_SM_05,25,290,10
LASIESTA,O_SM_05,26,301,10
LASIESTA,O_SM_05,27,312,4
LASIESTA,O_SM_06,0,13,10
LASIESTA,O_SM_06,1,24,10
LASIESTA,O_SM_06,2,35,10
LASIESTA,O_SM_06,3,46,10
LASIESTA,O_SM_06,4,57,10
LASIESTA,O_SM_06,5,68,10
LASIESTA,O_SM_06,6,79,10
LASIESTA,O_SM_06,7,90,10
LASIESTA,O_SM_06,8,101,10
LASIESTA,O_SM_06,9,113,10
LASIESTA,O_SM_06,10,124,10
LASIESTA,O_SM_06,11,135,10
LASIESTA,O_SM_06,12,146,10
LASIESTA,O_SM_06,13,157,10
LASIESTA,O_SM_06,14,168,10
LASIESTA,O_SM_06,15,179,10
LASIESTA,O_SM_06,16,190,10
LASIESTA,O_SM_06,17,201,10
LASIESTA,O_SM_06,18,212,10
LASIESTA,O_SM_06,19,224,10
LASIESTA,O_SM_06,20,235,10
LASIESTA,O_SM_06,21,246,10
LASIESTA,O_SM_06,22,257,10
LASIESTA,O_SM_06,23,268,10
LASIESTA,O_SM_06,24,279,10
LASIESTA,O_SM_06,25,290,10
LASIESTA,O_SM_06,26,301,10
LASIESTA,O_SM_06,27,312,4
LASIESTA,O_SM_07,0,14,9
LASIESTA,O_SM_07,1,24,10
LASIESTA,O_SM_07,2,35,10
LASIESTA,O_SM_07,3,46,10
LASIESTA,O_SM_07,4,57,10
LASIESTA,O_SM_07,5,68,10
LASIESTA,O_SM_07,6,79,10
LASIESTA,O_SM_07,7,90,10
LASIESTA,O_SM_07,8,101,10
LASIESTA,O_SM_07,9,113,10
LASIESTA,O_SM_07,10,124,10
LASIESTA,O_SM_07,11,135,10
LASIESTA,O_SM_07,12,146,10
LASIESTA,O_SM_07,13,157,10
LASIESTA,O_SM_07,14,168,10
LASIESTA,O_SM_07,15,179,10
LASIESTA,O_SM_07,16,190,10
LASIESTA,O_SM_07,17,201,10
LASIESTA,O_SM_07,18,212,10
LASIESTA,O_SM_07,19,224,10
LASIESTA,O_SM_07,20,235,10
LASIESTA,O_SM_07,21,246,10
LASIESTA,O_SM_07,22,257,10
LASIESTA,O_SM_07,23,268,10
LASIESTA,O_SM_07,24,279,10
LASIESTA,O_SM_07,25,290,2
LASIESTA,O_SM_07,26,293,7
LASIESTA,O_SM_07,27,301,10
LASIESTA,O_SM_07,28,312,2
LASIESTA,O_SM_08,0,13,10
LASIESTA,O_SM_08,1,24,10
LASIESTA,O_SM_08,2,35,10
LASIESTA,O_SM_08,3,46,10
LASIESTA,O_SM_08,4,57,10
LASIESTA,O_SM_08,5,68,10
LASIESTA,O_SM_08,6,79,10
LASIESTA,O_SM_08,7,90,10
LASIESTA,O_SM_08,8,101,10
LASIESTA,O_SM_08,9,113,10
LASIESTA,O_SM_08,10,124,10
LASIESTA,O_SM_08,11,135,10
LASIESTA,O_SM_08,12,146,10
LASIESTA,O_SM_08,13,157,10
LASIESTA,O_SM_08,14,168,10
LASIESTA,O_SM_08,15,179,10
LASIESTA,O_SM_08,16,190,10
LASIESTA,O_SM_08,17,201,10
LASIESTA,O_SM_08,18,212,10
LASIESTA,O_SM_08,19,224,10
LASIESTA,O_SM_08,20,235,10
LASIESTA,O_SM_08,21,246,10
LASIESTA,O_SM_08,22,257,10
LASIESTA,O_SM_08,23,268,10
LASIESTA,O_SM_08,24,279,10
LASIESTA,O_SM_08,25,290,1
LASIESTA,O_SM_08,26,293,7
LASIESTA,O_SM_08,27,301,10
LASIESTA,O_SM_08,28,312,3
